	origin	dest	price	miles
5147	MSP	SYR	65.62	860
5148	MSP	TPA	50	1306
5149	MSP	TTN	50	989
5150	MSP	TUL	324.03	615
5151	MSP	TUS	59.5	1298
5152	MSP	TVC	71.67	376
5153	MSP	TYS	708	792
5154	MSP	XNA	267	596
5155	MSY	ABQ	132	1014
5156	MSY	ACY	50	1103
5157	MSY	ALB	111	1267
5158	MSY	AMA	152.57	758
5159	MSY	ATL	50	425
5160	MSY	AUS	50.5	444
5161	MSY	BDL	144.5	1279
5162	MSY	BHM	70.77	321
5163	MSY	BNA	50.38	471
5164	MSY	BOI	112.6	1706
5165	MSY	BOS	50	1368
5166	MSY	BUF	151	1097
5167	MSY	BUR	154.56	1668
5168	MSY	BWI	50	998
5169	MSY	CHS	153.45	636
5170	MSY	CLE	50	917
5171	MSY	CLT	50.37	651
5172	MSY	CMH	50	806
5173	MSY	CRP	71.65	465
5174	MSY	CVG	50	701
5175	MSY	DAL	50	436
5176	MSY	DCA	65.22	969
5177	MSY	DEN	50	1062
5178	MSY	DFW	50	447
5179	MSY	DSM	200.97	818
5180	MSY	DTW	50	926
5181	MSY	ECP	103.58	268
5182	MSY	ELP	108.71	965
5183	MSY	EWR	50	1167
5184	MSY	FLL	50	674
5185	MSY	FNT	112.71	964
5186	MSY	GEG	160.36	1892
5187	MSY	GRR	151.64	927
5188	MSY	GSO	76.5	731
5189	MSY	GSP	72	578
5190	MSY	HOU	50.04	302
5191	MSY	HRL	130.25	521
5192	MSY	IAD	78	955
5193	MSY	IAH	50	305
5194	MSY	ICT	296.53	669
5195	MSY	IND	51	707
5196	MSY	ISP	50	1218
5197	MSY	JAX	82.9	514
5198	MSY	JFK	51	1182
5199	MSY	LAS	50	1500
5200	MSY	LAX	50	1670
5201	MSY	LBB	134.76	725
5202	MSY	LCK	50	794
5203	MSY	LGA	51	1183
5204	MSY	LIT	71.25	346
5205	MSY	MAF	111	721
5206	MSY	MCI	55.28	689
5207	MSY	MCO	50	551
5208	MSY	MDW	51	825
5209	MSY	MEM	111.7	348
5210	MSY	MHT	147	1371
5211	MSY	MIA	50	675
5212	MSY	MKE	82.52	903
5213	MSY	MSP	50	1039
5214	MSY	OAK	51.49	1903
5215	MSY	OKC	89.8	567
5216	MSY	OMA	181.42	841
5217	MSY	ONT	77.75	1624
5218	MSY	ORD	50	837
5219	MSY	ORF	123.35	940
5220	MSY	PDX	142.87	2050
5221	MSY	PHF	128.5	933
5222	MSY	PHL	50	1089
5223	MSY	PHX	66.86	1300
5224	MSY	PIE	50	481
5225	MSY	PIT	50	918
5226	MSY	PVD	50	1326
5227	MSY	PWM	134.31	1446
5228	MSY	RDU	50	779
5229	MSY	RIC	84.5	906
5230	MSY	RNO	144.6	1792
5231	MSY	ROC	114.79	1142
5232	MSY	RSW	127	570
5233	MSY	SAF	170	998
5234	MSY	SAN	51.92	1599
5235	MSY	SAT	50	494
5236	MSY	SDF	98.64	620
5237	MSY	SEA	61	2086
5238	MSY	SFB	50	551
5239	MSY	SFO	52.5	1911
5240	MSY	SJC	125.27	1884
5241	MSY	SJU	50.71	1720
5242	MSY	SLC	51	1428
5243	MSY	SMF	123	1878
5244	MSY	SNA	116.41	1639
5245	MSY	STL	52.5	604
5246	MSY	STT	53	1781
5247	MSY	STX	51	1814
5248	MSY	TPA	50	488
5249	MSY	TUL	73.65	538
5250	MSY	TUS	113.1	1234
5251	MSY	USA	50	669
5252	MTJ	ATL	148	1352
5253	MTJ	CLT	183.5	1505
5254	MTJ	DFW	110.61	722
5255	MTJ	EWR	221.81	1795
5256	MTJ	IAH	85.8	927
5257	MTJ	LAX	53.5	666
5258	MTJ	LGA	225.43	1810
5259	MVY	BOS	53.5	70
5260	MVY	JFK	57.87	173
5261	MYR	ABE	50	518
5262	MYR	ACY	50	466
5263	MYR	ATL	52.85	317
5264	MYR	BDL	50	664
5265	MYR	BHM	91.5	451
5266	MYR	BLV	50	696
5267	MYR	BNA	50	471
5268	MYR	BOS	50	738
5269	MYR	BWI	50	399
5270	MYR	CKB	52	394
5271	MYR	CLE	50	557
5272	MYR	CLT	52.62	157
5273	MYR	CMH	50	488
5274	MYR	CRW	51.5	356
5275	MYR	CVG	50	489
5276	MYR	DAL	70	1038
5277	MYR	DAY	50.5	520
5278	MYR	DEN	51.5	1485
5279	MYR	DFW	50	1048
5280	MYR	DTW	50	636
5281	MYR	ELP	187.5	1599
5282	MYR	EWR	50	550
5283	MYR	FLL	50	529
5284	MYR	FNT	50	692
5285	MYR	FWA	50.5	610
5286	MYR	HTS	51	382
5287	MYR	IAG	50	650
5288	MYR	IND	50	583
5289	MYR	ISP	50	586
5290	MYR	LBE	50	455
5291	MYR	LCK	50	478
5292	MYR	LEX	50	438
5293	MYR	LGA	50	563
5294	MYR	MCI	50	959
5295	MYR	MCO	50	388
5296	MYR	MDT	50	465
5297	MYR	MSP	50.69	1085
5298	MYR	OAK	295.28	2429
5299	MYR	ORD	50	753
5300	MYR	PBG	51	811
5301	MYR	PHL	50	473
5302	MYR	PIT	51	475
5303	MYR	PSM	50	783
5304	MYR	PVD	50	690
5305	MYR	SDF	50	491
5306	MYR	SWF	50	601
5307	MYR	SYR	50	668
5308	MYR	TTN	51.5	509
5309	OAK	ABQ	52.25	889
5310	OAK	ALB	188.02	2548
5311	OAK	AMA	169.19	1153
5312	OAK	ATL	95.61	2130
5313	OAK	AUS	78.31	1497
5314	OAK	AZA	50	668
5315	OAK	BDL	145.57	2614
5316	OAK	BHM	244.45	2005
5317	OAK	BLI	50	764
5318	OAK	BNA	82	1959
5319	OAK	BOI	50.39	512
5320	OAK	BOS	128	2694
5321	OAK	BUF	145	2299
5322	OAK	BUR	50	325
5323	OAK	BWI	50.5	2447
5324	OAK	CHS	406.38	2387
5325	OAK	CLE	136.28	2151
5326	OAK	CLT	122	2287
5327	OAK	CMH	55.6	2110
5328	OAK	CVG	153.95	2026
5329	OAK	DAL	58	1468
5330	OAK	DCA	132	2432
5331	OAK	DEN	53.07	957
5332	OAK	DFW	50	1457
5333	OAK	DSM	106.15	1539
5334	OAK	DTW	50	2068
5335	OAK	ELP	104	988
5336	OAK	EUG	50	445
5337	OAK	EWR	101.83	2555
5338	OAK	FCA	50	834
5339	OAK	FLL	52	2576
5340	OAK	GEG	51.72	723
5341	OAK	HNL	50.12	2409
5342	OAK	HOU	54	1642
5343	OAK	HRL	267.55	1638
5344	OAK	IAD	141.99	2409
5345	OAK	IAH	50	1628
5346	OAK	ICT	154.34	1355
5347	OAK	IDA	50	666
5348	OAK	IND	78.1	1933
5349	OAK	JAX	174.94	2358
5350	OAK	JFK	102	2576
5351	OAK	KOA	50	2378
5352	OAK	LAS	50	407
5353	OAK	LAX	50	337
5354	OAK	LBB	148	1178
5355	OAK	LGA	117.96	2569
5356	OAK	LGB	50	353
5357	OAK	LIH	50.61	2457
5358	OAK	LIT	159.56	1681
5359	OAK	MAF	115.81	1203
5360	OAK	MCI	69.09	1489
5361	OAK	MCO	95.49	2438
5362	OAK	MDW	82	1844
5363	OAK	MEM	50	1798
5364	OAK	MHT	272	2665
5365	OAK	MKE	100.03	1835
5366	OAK	MSN	447	1762
5367	OAK	MSO	50	758
5368	OAK	MSP	60.71	1578
5369	OAK	MSY	61.44	1903
5370	OAK	OGG	66.33	2349
5371	OAK	OKC	168	1375
5372	OAK	OMA	138.62	1423
5373	OAK	ONT	50	362
5374	OAK	ORD	50	1836
5375	OAK	ORF	186	2510
5376	OAK	PBI	132	2559
5377	OAK	PDX	50	543
5378	OAK	PHL	133.75	2511
5379	OAK	PHX	50	646
5380	OAK	PIT	50.18	2244
5381	OAK	PVD	131.61	2681
5382	OAK	PVU	71	591
5383	OAK	RDU	116.16	2390
5384	OAK	RIC	183.53	2439
5385	OAK	RNO	56.5	181
5386	OAK	ROC	154.26	2351
5387	OAK	RSW	158.01	2473
5388	OAK	SAN	50	446
5389	OAK	SAT	89.06	1476
5390	OAK	SDF	179.68	1980
5391	OAK	SEA	50	672
5392	OAK	SFO	173.5	11
5393	OAK	SJU	156	3622
5394	OAK	SLC	50	588
5395	OAK	SMF	58.5	75
5396	OAK	SNA	50	371
5397	OAK	STL	110.47	1725
5398	OAK	TPA	137.26	2385
5399	OAK	TUL	168	1456
5400	OAK	TUS	79.32	747
5401	OGD	AZA	50	544
5402	OGD	LAX	50.5	611
5403	OGG	ANC	52.19	2797
5404	OGG	ATL	62.49	4431
5405	OGG	BLI	55.42	2681
5406	OGG	BOS	463.33	5039
5407	OGG	BWI	289.11	4793
5408	OGG	CHS	423.5	4690
5409	OGG	CLE	325	4499
5410	OGG	CMH	223	4456
5411	OGG	DCA	299	4778
5412	OGG	DEN	179.85	3302
5413	OGG	DFW	283	3711
5414	OGG	DTW	571.7	4417
5415	OGG	EWR	280	4904
5416	OGG	HNL	50	100
5417	OGG	IAD	280	4754
5418	OGG	ITO	52.05	121
5419	OGG	JFK	83.75	4924
5420	OGG	KOA	50.09	84
5421	OGG	LAX	50	2486
5422	OGG	LIH	56.09	201
5423	OGG	MSP	217.69	3918
5424	OGG	OAK	54	2349
5425	OGG	ORD	80.79	4184
5426	OGG	PDX	54.5	2562
5427	OGG	PHL	134	4859
5428	OGG	PHX	134.24	2845
5429	OGG	PIT	246	4592
5430	OGG	RNO	247	2515
5431	OGG	SAN	54.5	2541
5432	OGG	SEA	50	2640
5433	OGG	SFO	52	2338
5434	OGG	SJC	53	2355
5435	OGG	SLC	68.85	2935
5436	OGG	SMF	61	2404
5437	OGS	PIE	50.71	1224
5438	OGS	SFB	50.5	1142
5439	OKC	ABQ	124.76	510
5440	OKC	ALB	248.61	1371
5441	OKC	ATL	50.09	761
5442	OKC	AUS	87.08	358
5443	OKC	BDL	183.24	1415
5444	OKC	BHM	118.91	632
5445	OKC	BNA	56.1	616
5446	OKC	BOI	165.71	1140
5447	OKC	BOS	152	1505
5448	OKC	BUF	187	1136
5449	OKC	BUR	151.95	1181
5450	OKC	BWI	68.21	1180
5451	OKC	CHS	107.5	1020
5452	OKC	CLE	174.41	948
5453	OKC	CLT	108.94	940
5454	OKC	CMH	123.83	865
5455	OKC	DAL	50	181
5456	OKC	DCA	77.5	1158
5457	OKC	DEN	50	495
5458	OKC	DFW	50.53	175
5459	OKC	DTW	124.36	900
5460	OKC	ECP	113.15	768
5461	OKC	ELP	94.68	563
5462	OKC	EWR	230.43	1325
5463	OKC	FLL	78	1218
5464	OKC	GEG	219	1328
5465	OKC	GRR	106.95	828
5466	OKC	GSP	212	871
5467	OKC	HOU	51	419
5468	OKC	HRL	130.76	631
5469	OKC	IAD	144.07	1136
5470	OKC	IAH	93	395
5471	OKC	IND	66.09	688
5472	OKC	LAS	50.5	986
5473	OKC	LAX	52	1187
5474	OKC	LBB	230	269
5475	OKC	LGA	149.75	1341
5476	OKC	MAF	130.17	356
5477	OKC	MCI	134	313
5478	OKC	MCO	50.5	1069
5479	OKC	MDW	51.68	691
5480	OKC	MEM	170	432
5481	OKC	MHT	167.3	1491
5482	OKC	MKE	117	736
5483	OKC	MSY	103.45	567
5484	OKC	OAK	129.09	1375
5485	OKC	ONT	107	1140
5486	OKC	ORD	87.5	693
5487	OKC	PDX	117	1484
5488	OKC	PHL	150.6	1261
5489	OKC	PHX	58.01	833
5490	OKC	PIT	209.54	1010
5491	OKC	PVD	213.83	1477
5492	OKC	PWM	162.58	1557
5493	OKC	RDU	111.61	1058
5494	OKC	RNO	144.69	1248
5495	OKC	ROC	166	1190
5496	OKC	RSW	114	1119
5497	OKC	SAN	50	1137
5498	OKC	SAT	54	407
5499	OKC	SDF	172.7	685
5500	OKC	SEA	52	1519
5501	OKC	SFB	51	1061
5502	OKC	SFO	165	1384
5503	OKC	SJC	115.46	1359
5504	OKC	SJU	228.06	2257
5505	OKC	SLC	115.86	866
5506	OKC	SMF	113.66	1342
5507	OKC	SNA	140.84	1160
5508	OKC	STL	54.84	462
5509	OKC	TPA	104	1023
5510	OKC	TUS	114.58	800
5511	OKC	VPS	50	726
5512	OMA	ABQ	81.71	725
5513	OMA	ALB	122.51	1138
5514	OMA	AMA	209	525
5515	OMA	ATL	51	821
5516	OMA	AUS	51	772
5517	OMA	AZA	51	1026
5518	OMA	BDL	111.5	1199
5519	OMA	BHM	151.07	732
5520	OMA	BNA	56.69	612
5521	OMA	BOI	122.73	1048
5522	OMA	BOS	132.66	1282
5523	OMA	BUF	140	888
5524	OMA	BUR	124.86	1319
5525	OMA	BWI	107	1025
5526	OMA	CHS	167.28	1047
5527	OMA	CLE	122	729
5528	OMA	CLT	164.53	913
5529	OMA	CMH	115.08	689
5530	OMA	CRP	184.19	937
5531	OMA	DAL	51.93	585
5532	OMA	DCA	50.85	1012
5533	OMA	DEN	50	472
5534	OMA	DFW	50.96	583
5535	OMA	DTW	74.5	651
5536	OMA	EGE	316.5	592
5537	OMA	ELP	111.79	875
5538	OMA	EWR	58	1134
5539	OMA	FLL	105.89	1383
5540	OMA	FNT	140.39	634
5541	OMA	GEG	134	1151
5542	OMA	GRR	258.7	544
5543	OMA	HNL	440	3831
5544	OMA	HOU	65.19	804
5545	OMA	IAD	362	988
5546	OMA	IAH	88	781
5547	OMA	IND	89	517
5548	OMA	LAS	51	1099
5549	OMA	LAX	57.23	1330
5550	OMA	LGA	91.7	1148
5551	OMA	LGB	168	1322
5552	OMA	MCO	50	1211
5553	OMA	MDW	51	423
5554	OMA	MEM	100.8	538
5555	OMA	MKE	236	426
5556	OMA	MSP	55.78	282
5557	OMA	MSY	82.13	841
5558	OMA	OAK	117	1423
5559	OMA	OGG	318	3771
5560	OMA	ONT	124	1286
5561	OMA	ORD	51.39	416
5562	OMA	ORF	203.9	1099
5563	OMA	PDX	99.58	1369
5564	OMA	PGD	50	1269
5565	OMA	PHL	50	1088
5566	OMA	PHX	52	1037
5567	OMA	PIE	50	1188
5568	OMA	PIT	104.72	821
5569	OMA	PVD	121	1265
5570	OMA	RNO	123.27	1261
5571	OMA	RSW	51	1299
5572	OMA	SAN	97.86	1313
5573	OMA	SAT	53	824
5574	OMA	SDF	98.98	582
5575	OMA	SEA	52	1368
5576	OMA	SFB	50	1195
5577	OMA	SFO	50.5	1433
5578	OMA	SJC	121.1	1415
5579	OMA	SLC	59.72	840
5580	OMA	SMF	117	1370
5581	OMA	SNA	146.17	1312
5582	OMA	STL	51	342
5583	OMA	TPA	85.72	1190
5584	OMA	TUS	137.72	1046
5585	OME	ANC	57.5	539
5586	OME	OTZ	160.5	183
5587	OME	PDX	75	2081
5588	OME	PHX	414.23	3090
5589	OME	SEA	75	1987
5590	ONT	ABQ	67.02	630
5591	ONT	ALB	83.5	2423
5592	ONT	AMA	164.25	908
5593	ONT	ATL	56.3	1900
5594	ONT	AUS	50	1196
5595	ONT	BDL	364.43	2482
5596	ONT	BHM	174.56	1768
5597	ONT	BNA	135.61	1751
5598	ONT	BOI	64.54	660
5599	ONT	BUF	154	2173
5600	ONT	BWI	123.77	2283
5601	ONT	CHS	292.71	2159
5602	ONT	CLE	154.5	2007
5603	ONT	CMH	196.91	1949
5604	ONT	DAL	50	1200
5605	ONT	DCA	214.06	2265
5606	ONT	DEN	50	819
5607	ONT	DFW	50	1188
5608	ONT	DSM	189.76	1402
5609	ONT	DTW	81.2	1934
5610	ONT	ECP	296	1873
5611	ONT	ELP	73	670
5612	ONT	EWR	142	2409
5613	ONT	FLL	136.5	2297
5614	ONT	GEG	98.65	936
5615	ONT	GRR	192.82	1830
5616	ONT	HOU	105.8	1345
5617	ONT	IAD	52	2242
5618	ONT	IAH	139	1334
5619	ONT	IND	155.77	1768
5620	ONT	JAX	145	2106
5621	ONT	JFK	82	2429
5622	ONT	LAS	50	197
5623	ONT	LAX	58.5	47
5624	ONT	LGA	160	2424
5625	ONT	LIT	142	1447
5626	ONT	MCI	115.62	1318
5627	ONT	MCO	50	2171
5628	ONT	MDW	61.7	1706
5629	ONT	MHT	197.46	2543
5630	ONT	MIA	217.45	2296
5631	ONT	MKE	181.52	1712
5632	ONT	MSP	138.78	1494
5633	ONT	MSY	146.57	1624
5634	ONT	OAK	50	362
5635	ONT	OKC	101.74	1140
5636	ONT	OMA	86.82	1286
5637	ONT	ORF	149	2325
5638	ONT	PDX	50	838
5639	ONT	PHL	153.57	2356
5640	ONT	PHX	50.61	325
5641	ONT	PVD	166.47	2547
5642	ONT	RDU	150	2192
5643	ONT	RNO	70.22	394
5644	ONT	SAT	50	1166
5645	ONT	SDF	188.03	1796
5646	ONT	SEA	50	956
5647	ONT	SFO	51.19	363
5648	ONT	SJC	50	333
5649	ONT	SJU	276	3341
5650	ONT	SLC	55.8	558
5651	ONT	SMF	50	390
5652	ONT	STL	117	1546
5653	ONT	TPA	118	2112
5654	ONT	TUL	142	1236
5655	ONT	TUS	243.37	408
5656	ONT	VPS	156	1829
5657	ORD	ABE	175	655
5658	ORD	ABQ	61	1118
5659	ORD	ALB	55.14	723
5660	ORD	ANC	52.98	2846
5661	ORD	ATL	50	606
5662	ORD	ATW	50.99	160
5663	ORD	AUS	52	977
5664	ORD	AVP	207	632
5665	ORD	BDL	59	783
5666	ORD	BGR	211.5	978
5667	ORD	BHM	52	584
5668	ORD	BNA	51.24	409
5669	ORD	BOS	50	867
5670	ORD	BRO	231	1233
5671	ORD	BTV	65.87	763
5672	ORD	BUF	54.78	474
5673	ORD	BWI	50	622
5674	ORD	BZN	54	1185
5675	ORD	CAE	119.2	666
5676	ORD	CAK	101	343
5677	ORD	CHS	51	760
5678	ORD	CID	77.96	196
5679	ORD	CLE	51.59	316
5680	ORD	CLT	51	599
5681	ORD	CMH	50.81	296
5682	ORD	COS	50	911
5683	ORD	CVG	51.28	264
5684	ORD	DAY	119	240
5685	ORD	DCA	50	612
5686	ORD	DEN	50	888
5687	ORD	DFW	50	802
5688	ORD	DLH	66.23	397
5689	ORD	DSM	55.18	299
5690	ORD	DTW	50.81	235
5691	ORD	EGE	67.5	1007
5692	ORD	ELP	50	1236
5693	ORD	ERI	353	398
5694	ORD	EWR	50.22	719
5695	ORD	EYW	216.5	1251
5696	ORD	FAI	118	2785
5697	ORD	FAR	176.49	557
5698	ORD	FCA	149	1352
5699	ORD	FLL	50	1182
5700	ORD	FSD	54.34	462
5701	ORD	GEG	74	1498
5702	ORD	GRR	50.96	137
5703	ORD	GSO	147	589
5704	ORD	GSP	157.5	577
5705	ORD	HNL	76	4243
5706	ORD	HPN	100	738
5707	ORD	HRL	53.5	1219
5708	ORD	IAD	50	588
5709	ORD	IAH	50	925
5710	ORD	ICT	151.5	588
5711	ORD	ILM	144	760
5712	ORD	IND	54.89	177
5713	ORD	ISP	50	773
5714	ORD	JAC	128	1162
5715	ORD	JAX	50	864
5716	ORD	JFK	51	740
5717	ORD	KOA	169	4213
5718	ORD	LAN	198	179
5719	ORD	LAS	50	1514
5720	ORD	LAX	50	1744
5721	ORD	LGA	50	733
5722	ORD	LIT	381	552
5723	ORD	LNK	127.5	466
5724	ORD	LWB	198	489
5725	ORD	MBS	573.5	222
5726	ORD	MCI	54.81	403
5727	ORD	MCO	50	1005
5728	ORD	MDT	71.83	594
5729	ORD	MEM	60	491
5730	ORD	MHT	59	843
5731	ORD	MIA	50	1197
5732	ORD	MKE	470.79	67
5733	ORD	MKG	74	118
5734	ORD	MOB	192	778
5735	ORD	MSN	51	108
5736	ORD	MSP	50.45	334
5737	ORD	MSY	50	837
5738	ORD	MYR	50	753
5739	ORD	OAK	50	1836
5740	ORD	OGG	140	4184
5741	ORD	OKC	87.5	693
5742	ORD	OMA	61.43	416
5743	ORD	ORF	68	717
5744	ORD	PBI	50	1144
5745	ORD	PDX	50	1739
5746	ORD	PHL	50	678
5747	ORD	PHX	50	1440
5748	ORD	PIT	50.98	413
5749	ORD	PNS	50	794
5750	ORD	PSP	59	1651
5751	ORD	PVD	58	849
5752	ORD	PWM	60	900
5753	ORD	RDU	52.27	646
5754	ORD	RIC	66.24	642
5755	ORD	RNO	67	1671
5756	ORD	ROC	51.1	528
5757	ORD	RST	136	268
5758	ORD	RSW	50	1120
5759	ORD	SAN	50	1723
5760	ORD	SAT	56.66	1041
5761	ORD	SAV	69	773
5762	ORD	SCE	180	528
5763	ORD	SDF	83	286
5764	ORD	SEA	50	1721
5765	ORD	SFO	50	1846
5766	ORD	SGF	308	438
5767	ORD	SJC	59	1829
5768	ORD	SJU	54	2072
5769	ORD	SLC	51	1250
5770	ORD	SMF	52	1781
5771	ORD	SNA	55	1726
5772	ORD	SRQ	50.76	1050
5773	ORD	STL	50.43	258
5774	ORD	STT	82.53	2116
5775	ORD	SYR	51.5	607
5776	ORD	TPA	50	1012
5777	ORD	TTN	50	693
5778	ORD	TUL	106	585
5779	ORD	TUS	58.5	1437
5780	ORD	TVC	168	224
5781	ORD	TYS	179	475
5782	ORF	ABQ	181	1702
5783	ORF	ALB	102	424
5784	ORF	ATL	51.12	516
5785	ORF	AUS	100.88	1319
5786	ORF	BDL	121.92	396
5787	ORF	BHM	114.42	639
5788	ORF	BNA	115	585
5789	ORF	BOS	77.53	468
5790	ORF	BUF	123	438
5791	ORF	BWI	50.89	159
5792	ORF	CHS	91.86	351
5793	ORF	CLE	120.25	435
5794	ORF	CLT	50.33	290
5795	ORF	CMH	87.96	421
5796	ORF	CVG	98.9	485
5797	ORF	DAL	136.16	1203
5798	ORF	DEN	51.5	1553
5799	ORF	DFW	67	1212
5800	ORF	EWR	55	284
5801	ORF	FLL	50	781
5802	ORF	GEG	111	2215
5803	ORF	HOU	121.36	1209
5804	ORF	IAD	52.75	157
5805	ORF	IAH	133	1201
5806	ORF	IND	106.91	582
5807	ORF	ISP	116.14	317
5808	ORF	JAX	50	542
5809	ORF	LAS	51.5	2154
5810	ORF	LAX	146.93	2371
5811	ORF	LFT	111.5	1019
5812	ORF	LGA	166.5	296
5813	ORF	MCI	159.31	1021
5814	ORF	MCO	50.51	655
5815	ORF	MDW	50.98	704
5816	ORF	MHT	109.97	487
5817	ORF	MKE	211.01	747
5818	ORF	MSY	235.34	940
5819	ORF	OAK	177.16	2510
5820	ORF	ORD	55.12	717
5821	ORF	PBI	126.66	740
5822	ORF	PDX	164.47	2454
5823	ORF	PHX	51.5	2029
5824	ORF	PIE	50	726
5825	ORF	PVD	113	420
5826	ORF	ROC	86.5	436
5827	ORF	RSW	111.66	785
5828	ORF	SAN	154	2330
5829	ORF	SAT	141.21	1382
5830	ORF	SDF	113.37	531
5831	ORF	SEA	131	2437
5832	ORF	SFB	50	631
5833	ORF	SFO	112	2520
5834	ORF	SJC	227	2500
5835	ORF	SJU	152.76	1414
5836	ORF	SLC	221	1935
5837	ORF	SMF	179.75	2462
5838	ORF	STL	299.16	785
5839	ORF	STT	297.29	1449
5840	ORF	TPA	51	717
5841	ORH	FLL	65	1211
5842	ORH	JFK	50.5	150
5843	ORH	MCO	72.5	1091
5844	OTZ	ANC	60	548
5845	OTZ	OME	106	183
5846	OWB	SFB	50	706
5847	PBG	FLL	50	1334
5848	PBG	MYR	51	811
5849	PBG	PGD	57	1311
5850	PBG	PIE	50	1262
5851	PBG	SFB	50.5	1175
5852	PBI	ABQ	99	1671
5853	PBI	ACY	50.5	936
5854	PBI	ALB	94.14	1163
5855	PBI	ATL	52.61	545
5856	PBI	AUS	90	1096
5857	PBI	BDL	60.5	1133
5858	PBI	BNA	112	757
5859	PBI	BOS	50	1197
5860	PBI	BTV	84	1286
5861	PBI	BUF	96.24	1123
5862	PBI	BWI	51.94	883
5863	PBI	CLE	51	1020
5864	PBI	CLT	66.5	590
5865	PBI	CMH	54	932
5866	PBI	DAL	173	1091
5867	PBI	DCA	65	857
5868	PBI	DEN	68	1679
5869	PBI	DFW	65	1102
5870	PBI	DTW	51	1086
5871	PBI	EWR	50	1023
5872	PBI	FNT	101.73	1141
5873	PBI	GSP	97.57	580
5874	PBI	HOU	183.62	948
5875	PBI	HPN	64	1056
5876	PBI	IAD	66.04	859
5877	PBI	IAH	53	956
5878	PBI	IND	97	967
5879	PBI	ISP	50	1052
5880	PBI	JFK	50	1028
5881	PBI	LAS	254	2158
5882	PBI	LAX	261	2330
5883	PBI	LGA	50	1035
5884	PBI	MCI	131	1212
5885	PBI	MDW	96.8	1128
5886	PBI	MHT	92	1222
5887	PBI	MKE	112.99	1204
5888	PBI	MSP	58	1451
5889	PBI	OAK	146	2559
5890	PBI	ORD	50	1144
5891	PBI	PHL	50	951
5892	PBI	PHX	161.9	1960
5893	PBI	PIT	52	952
5894	PBI	PVD	112	1148
5895	PBI	PWM	94.92	1292
5896	PBI	RDU	51.5	638
5897	PBI	RIC	180	763
5898	PBI	ROC	134.88	1141
5899	PBI	SAN	163.48	2257
5900	PBI	SMF	169.43	2531
5901	PBI	STL	54	1023
5902	PBI	SYR	228	1155
5903	PBI	TTN	50	985
5904	PDX	ABQ	83.96	1111
5905	PDX	ALB	230.49	2395
5906	PDX	ANC	51	1542
5907	PDX	ATL	51	2172
5908	PDX	ATW	146	1662
5909	PDX	AUS	50.5	1715
5910	PDX	BDL	189.15	2470
5911	PDX	BHM	179.34	2064
5912	PDX	BNA	124.23	1973
5913	PDX	BOI	192	344
5914	PDX	BOS	52	2537
5915	PDX	BUF	129.64	2157
5916	PDX	BUR	50	817
5917	PDX	BWI	66.31	2358
5918	PDX	CLE	51	2045
5919	PDX	CLT	107.5	2282
5920	PDX	CMH	136.81	2034
5921	PDX	CVG	177.87	1975
5922	PDX	DAL	80.5	1626
5923	PDX	DCA	55.5	2350
5924	PDX	DEN	50	991
5925	PDX	DFW	50	1616
5926	PDX	DTW	50	1953
5927	PDX	ELP	120.32	1288
5928	PDX	EWR	52.5	2434
5929	PDX	FLL	137.03	2694
5930	PDX	GEG	163	279
5931	PDX	GRR	165.02	1833
5932	PDX	HNL	53	2603
5933	PDX	HOU	100.46	1843
5934	PDX	IAD	113.08	2327
5935	PDX	IAH	73.37	1825
5936	PDX	ICT	145	1406
5937	PDX	IND	138.18	1877
5938	PDX	JAN	97.5	1958
5939	PDX	JFK	50.49	2454
5940	PDX	KOA	61	2607
5941	PDX	LAS	50	763
5942	PDX	LAX	50	834
5943	PDX	LBB	131.38	1373
5944	PDX	LGA	212.12	2445
5945	PDX	LGB	53	846
5946	PDX	LIH	50.16	2631
5947	PDX	LIT	187	1760
5948	PDX	MCI	59.12	1482
5949	PDX	MCO	55.97	2534
5950	PDX	MDW	54	1751
5951	PDX	MEM	161.61	1854
5952	PDX	MHT	123	2502
5953	PDX	MIA	74.5	2700
5954	PDX	MKE	77.55	1718
5955	PDX	MSP	51	1426
5956	PDX	MSY	147.2	2050
5957	PDX	OAK	50	543
5958	PDX	OGG	50.82	2562
5959	PDX	OKC	180.38	1484
5960	PDX	OMA	97.16	1369
5961	PDX	OME	53.05	2081
5962	PDX	ONT	50	838
5963	PDX	ORD	50	1739
5964	PDX	ORF	327.93	2454
5965	PDX	PHL	50.08	2406
5966	PDX	PHX	50.5	1009
5967	PDX	PIT	142.21	2148
5968	PDX	PNS	87.5	2170
5969	PDX	PSP	51	873
5970	PDX	PVD	237	2535
5971	PDX	RDU	142	2363
5972	PDX	RNO	52.35	444
5973	PDX	ROC	142.92	2203
5974	PDX	RSW	53	2598
5975	PDX	SAN	50	933
5976	PDX	SAT	108.98	1714
5977	PDX	SAV	105.5	2386
5978	PDX	SDF	182	1950
5979	PDX	SEA	50	129
5980	PDX	SFO	50	550
5981	PDX	SJC	50	569
5982	PDX	SLC	50	630
5983	PDX	SMF	50	479
5984	PDX	SNA	50	859
5985	PDX	STL	89.68	1708
5986	PDX	TPA	52	2497
5987	PDX	TUL	74.5	1532
5988	PDX	TUS	58	1119
5989	PGD	ABE	50	1018
5990	PGD	ALB	51.5	1185
5991	PGD	ATW	51	1250
5992	PGD	AVL	50	588
5993	PGD	BLV	50	921
